"id","url"
"b2e2c39b-007b-4daf-9daa-11d8f8b647d7","https://www.forbes.com/sites/michaeltnietzel/2022/02/16/yale-and-princeton-will-extend-test-optional-admissions-for-another-year/?sh=3312334c3716"
"04279fac-22fa-4276-8b35-4cde712ea2d6","https://www.insidehighered.com/news/2022/02/25/survey-college-students-need-help-financial-literacy"
"718252a3-76b2-45a2-a082-e3d00c15c182","https://www.highereddive.com/news/a-decade-after-enrolling-60-of-college-students-earn-more-than-high-schoo/618885/"
"59a9ee0b-273d-473a-a67d-e9ed9621c06a","https://www.washingtonpost.com/education/2022/02/27/colleges-admissions-selective-schools/"
"7cea48a5-cfe3-44cc-b5d4-4516b1d931b6","https://www.politico.com/news/2022/03/08/appeals-court-tuition-refund-au-gwu-00015109"
"fceb84c2-51ab-4632-a7c1-b88f12afaa46","https://www.bloomberg.com/news/articles/2022-04-18/is-college-worth-it-most-graduates-work-in-other-fields"
"edc847ba-5c1a-4430-a79e-a89cfc05a237","https://www.bloomberg.com/opinion/articles/2022-10-16/supreme-court-will-end-college-diversity-with-harvard-unc-lawsuits"
"7641ccbf-ad9e-4ca0-ad56-a2fb9015bc37","https://hechingerreport.org/college-admissions-is-already-broken-what-will-happen-if-the-affirmative-action-precedent-is-overturned/"
"89f2612b-3887-4ba8-880a-bc64750c879a","https://www.usatoday.com/story/news/2022/10/24/naep-report-card-test-scores-reading-math/10552407002/"
"503a5e28-f3fa-4a55-916b-c93c01a8a13b","https://mcc.gse.harvard.edu/resources-for-families/red-flags-for-parentsare-you-putting-too-much-pressure-on-your-child-during-the-college-admission-process"
"a77613ab-a2f4-4ac5-ac92-920f2df5c68a","https://www.insidehighered.com/admissions/views/2021/04/19/its-time-high-schools-and-colleges-cut-pressure-they-create-students"
"72935379-1f20-4803-8ef4-e03cc4239a51","https://www.chronicle.com/article/the-reckless-rankings-game"
"dc796362-67e2-41c4-afd9-0360df0eb563","https://slate.com/human-interest/2022/10/us-news-rankings-how-to-pick-a-college.html"
"11a3834b-d25c-426a-8797-b0fe704271de","https://www.nbcchicago.com/news/local/the-safest-college-in-the-us-is-in-the-midwest-according-to-a-new-ranking/2953742/"
"a744ab98-a320-4cee-8b9e-4bfc93085ea3","https://www.thedp.com/article/2022/09/college-rankings-are-a-sham"
"29231b22-77fb-4aaa-8cf8-8b130732a9fa","https://slate.com/human-interest/2022/11/us-news-college-rankings-law-schools-yale-harvard-pulling-out-why-now.html"
"956650da-c8ed-4645-b649-e01977562a05","https://apnews.com/article/health-education-lawsuits-connecticut-yale-university-6e2cf430ef0c14c45ff064f07e5d5c4a"
"f1e23e5e-9c22-4820-96cd-64959d50e0ab","https://www.nytimes.com/2022/11/22/opinion/us-news-world-report-rankings.html"
"20f021c3-39e3-48f7-814c-c4b0d8ecfdcf","https://www.salon.com/2022/11/20/poison-ivy-author-evan-mandery-elite-colleges-are-harmful-to-society/"
"ce4f4235-14a9-45a8-a339-2ee643190b50","https://www.insidehighered.com/news/2022/11/10/how-colleges-measure-and-prove-their-value-key-podcast"
"976c23cc-d127-4c2a-b98b-f4949fd24e3a","https://www.thirdway.org/blog/now-is-the-time-to-pass-the-college-transparency-act"
"7ad59703-fd18-4ca4-a49b-2ab747097bbc","https://www.thirdway.org/blog/whats-next-post-cancellation-holding-colleges-accountable-for-student-outcomes"
"24340643-a04c-4dc1-9ff1-835d4df17e23","https://www.thirdway.org/graphic/rating-colleges-by-economic-mobility"
"8a8b131c-cbf3-4c44-8e23-7c594e89cc56","https://www.cbsnews.com/news/college-admissions-cheating-scandal-is-there-really-a-payoff-in-attending-a-top-college-actually-yes/"
"56379be7-1afc-4b99-b3f8-a2acf5286064","https://www.chicagotribune.com/opinion/commentary/ct-opinion-college-rankings-us-news-harvard-yale-20221128-spjki3uk7va6vnpp3an2ccw42a-story.html"
"3fb44901-28a7-47d9-b6a2-9832e2168f7b","https://www.nytimes.com/2022/12/14/us/college-universities-college-tuition-reset.html"
