Time,Narration
05:41,You will also require 2 teaspoon oil or ghee.
05:45,Procedure:
05:47,Soak horse gram overnight.
05:49,"The next day, strain the excess water using a strainer."
05:54,Keep the horse gram in a dry place away from heat until sprouts appear.
05:59,"Once the sprouts appear, boil them in a pressure cooker."
06:04,"To boil, add 1⁄2 cup of water, salt and turmeric powder."
06:09,Pressure cook on high flame until one whistle.
06:13,"Then, cook on low flame for 10 minutes."
06:17,Let the pressure release from the cooker on its own and then open it.
06:22,"Meanwhile, heat oil in a pan."
06:25,Add cumin seeds and ginger garlic paste.
06:29,"Then, add the chopped onions and saute it."
06:33,Add the rest of the spices and tomatoes.
06:36,Mix well.
06:38,Add washed and chopped amaranth leaves and sprouted horse gram.
06:43,Stir it and cook for 3-5 minutes on medium flame.
06:48,Sprouted horse gram and amaranth leaves curry is ready.
06:53,One serving of this curry will give around 256 milligrams of calcium.
07:00,"If horsegram is not available, then you can use soybean or moth beans."
07:06,"Instead of amaranth leaves, you can use other green leafy vegetables too."
07:11,"For example: drumstick leaves, fenugreek leaves or radish leaves."
07:17,"Next recipe is scrambled paneer (unsalted indian cheese – Bracketed text is only forInternational languages)."
07:21,"To prepare scrambled paneer, you require:"
07:24,80 grams or 1⁄2 cup of paneer.
07:27,1⁄2 onion.
07:29,1⁄2 tomato.
07:31,1 green chilli.
07:33,1⁄2 teaspoon cumin seeds.
07:36,"1⁄2 teaspoon garam masala powder (powder of mixed spices – Bracketed text is only forInternational languages)."
07:39,1⁄2 teaspoon turmeric powder.
07:42,Take salt according to your taste.
07:45,A handful of coriander leaves will be required for garnishing.
07:50,"The recipe can be prepared in 2 teaspoons of oil, ghee or butter."
07:57,"If paneer is not available, you can make it from cow or buffalo’s milk."
08:02,"To prepare the paneer, boil 400 ml or 2 glasses of milk."
08:08,"After the milk boils, switch off the flame and add one tablespoon of lemon juice or vinegar."
08:15,Stir it well until you see the milk starts to curdle.
08:20,Keep it aside and let it cool.
08:23,Keep a cotton cloth or muslin cloth on a strainer and strain the curd.
08:30,Gather up the corners of the cloth and squeeze out excess liquid from the paneer.
08:36,Keep a bowl underneath the strainer to collect the liquid.
08:40,"You can use this liquid to knead dough, make daals or cook vegetables."
08:46,Press the paneer to make a round disc shape.
08:49,Refrigerate the paneer to set.
08:52,"To prepare the scrambled paneer, heat oil or ghee or butter in a pan."
08:59,Add cumin seeds and chopped onion.
09:02,Saute till the onions become light golden.
09:06,"Add chopped tomatoes, green chilli, salt and spices."
09:12,Crumble the paneer and add in the pan.
09:15,Mix well.
09:17,Cook it for 2 - 3 minutes.
09:19,Garnish with coriander leaves.
09:22,Scrambled paneer is ready.
09:26,One serving of this recipe will give around 380 milligrams of calcium.
09:32,All these recipes are rich in calcium.
09:36,It is necessary to include calcium in our daily diet for our good health.
09:42,"This brings us to the end of the tutorial.Thanks for joining."
