Time,Narration
04:56,1⁄2 teaspoon red Chilli powder
04:58,1⁄2 teaspoon Turmeric powder
05:00,"1 teaspoon Garam masala powder1⁄4 teaspoon Coriander powder"
05:05,"Salt to taste1 teaspoon Oil or Ghee"
05:09,Heat oil in a cooking pot
05:11,Add onions and ginger-garlic paste
05:14,Now saute till onions turn light golden
05:17,"Add tomatoes, red chilly powder, turmeric powder and coriander powder"
05:22,Mix well and add some salt
05:24,"Next, add minced chicken and saute for 4-5 minutes"
05:29,Pour half cup water and cover the pot
05:32,Cook on low flame for 5 minutes
05:34,Add chopped fresh dill leaves
05:37,Mix well and cook it on medium flame for 5 minutes
05:40,Minced chicken with dill leaves is ready
05:44,The last recipe is Fish curry
05:46,Take: 100 gm or 2 pieces of Rohu
05:49,"1 small Onion1 small Tomato"
05:52,"1 tablespoon Peanuts3-4 pieces of Coconut"
05:57,"1 teaspoon Cumin seeds1⁄2 teaspoon Coriander powder"
06:00,"1⁄2 teaspoon Red chilli powder1⁄4 teaspoon Turmeric powder"
06:05,"Salt to taste2 teaspoon Oil or Ghee"
06:09,Note that this recipe can be prepared with any locally available fish of your area
06:15,"Procedure -Roast the peanuts on a pan on medium flame"
06:18,Stir them continuously to avoid burning
06:21,Then keep them aside to cool
06:24,Rub the peanuts between your palms to remove the outer cover
06:28,"Grind onion, tomato, peanuts, cumin seeds and coconut into a paste"
06:33,Heat oil in a cooking pot and add the paste
06:36,"Add red chilli powder, turmeric powder, coriander powder and salt"
06:40,Saute it for 2-3 minutes
06:43,"Now add the fish pieces and 1 cup of water.Bring it to a boil"
06:48,Cover the vessel and cook it on a low flame for 5 minutes
06:52,"You can add chopped coriander leaves on top for garnishingFish curry is ready"
06:58,All of these recipes are good source of nutrients such as:
"","Protein, Fat, Iron"
07:05,"Vitamin B-12, Zinc, Magnesium and Folate"
07:11,Let us look at the health benefits of these recipes
07:14,"Firstly, chicken, fish, eggs, mutton are all excellent sources of complete Protein"
07:22,"Secondly, Iron present in non-vegetarian food is easily absorbed"
07:27,Iron requirements are higher in female adolescents because of menstrual blood loss
07:33,"Low Iron levels can cause fatigue, pale skin and increased risk to infections"
07:40,Iron is required for growth in lean muscle mass and blood cell volume
07:45,"Third, fish like Mackerel, Salmon, Tuna, Cod, Herring and Sardines are good sources ofOmega 3 fatty acids"
07:55,Omega 3 fatty acids is needed for brain and visual development
08:00,"Interestingly, only non-vegetarian food, milk and milk products contain Vitamin B-12"
08:07,"Vitamin B-12 is required for:red blood cell formation, energy production and neurologicalfunctioning"
08:17,It also helps in healthy development of fetus during pregnancy
08:22,"Also, Meat and Eggs are good sources of Zinc"
08:27,"Zinc is essential during adolescence for: growth,cognition and sexual maturation"
08:34,"Therefore, it is of utmost importance to have a well balanced meal"
08:39,"A combination of different non-vegetarian and vegetarian food should be included in ourdiet"
08:47,"This brings us to the end of the tutorialThank you for watching"
