Time,Narration
08:44,Take spinach leaves in a steel plate and place it on the stand.
08:50,Cover the vessel and cook on medium flame for 2 minutes.
08:55,"Remove the steamed spinach, let it cool and then chop it finely."
09:01,"In another bowl, take curd."
09:04,"Add salt,turmeric powder,"
09:07,roasted gram flour.
09:09,Whisk it well.
09:11,"Next, heat oil in a pan"
09:14,and add mustard seeds and curry leaves.
09:18,"Then, add chopped garlic, onions, green chilli"
09:22,and saute well.
09:24,"Once the onions turn pink, add the whisked curd to it."
09:29,Add cumin powder and cook for 2-3 minutes.
09:33,Add 1⁄4 cup of water and bring the curry to a boil.
09:39,Switch off the flame and then add chopped steamed spinach.
09:44,Garnish with crushed roasted peanuts.
09:47,Spinach and yoghurt curry is ready.
09:51,1 bowl of this curry will give you about 123 micrograms of folate.
09:57,Instead of spinach you can also use colocasia leaves or amaranth leaves.
10:04,"As folate is sensitive to heat, some amount of it gets destroyed while cooking."
10:11,"So, based on the raw ingredients, folate content of these recipes is calculated."
10:19,There are many ways by which loss of folate while cooking can be reduced.
10:25,Cook on low to medium flame.
10:28,Avoid repetitive heating of food.
10:32,Soak pulses and beans overnight before cooking.
10:36,This will reduce the cooking duration.
10:40,"For absorption of folate, fermentation and roasting will help."
10:45,Folate is also sensitive to water.
10:48,"Thus, steam or saute vegetables instead of boiling."
10:53,Sprouting and cooking of whole beans will enhance its folate content.
11:00,"To ensure adequate folate intake in your diet, remember these few points."
11:06,"This brings us to the end of this tutorial.Thank you for joining."
