Time,Narration
06:30,"When we eat a vada-pav or burger, our lips open horizontally."
06:35,We hold the vada-pav or burger horizontally to take a big bite.
06:40,"Here, the thumb and fingers are placed in the direction of the lips."
06:46,"If we hold the vada-pav or burger vertically, we won’t be able to take a big bite."
06:53,"Similarly, observe the direction of baby’s lips. The lips are vertical here."
07:00,"Therefore, the fingers and thumb should also be placed vertically on the breast."
07:06,This will help the baby to take a big part of the lower areola in her mouth.
07:13,"In addition to being in the direction of the baby’s lips, mother’s thumb and fingers shouldalways be at a distance of 3 fingers from the nipple."
07:23,"Again, while eating a vada pav or burger, if we hold it too close, our fingers will block ourmouth from taking a big bite."
07:34,"If we hold it too far away, it will not be shaped correctly to fit in our mouth."
07:41,"Therefore, we hold it at the right distance to take a big bite."
07:47,"Similarly for the baby, the right distance is of 3 fingers from the nipple, as shown in thispicture."
07:55,"This distance will ensure that-mother’s fingers do not block the baby from taking a big part of the areola in her mouth,"
08:05,"mother does not compress only the nipple which will give very little milk,"
08:11,"mother compresses the larger milk-ducts beneath the areola to express more milk out,"
08:17,and the breast is shaped correctly to help the baby attach deeply.
08:23,"Remember - mother’s thumb should be on the side of the breast where the baby’s chin ispresent."
08:29,"And, her 2 fingers should be on the side of the breast where baby’s nose is present."
08:36,Let’s go back to the example of vada-pav or burger.
08:41,"After holding the vada-pav or burger correctly, we always press it to take a big bite."
08:48,"Similarly, the mother should lightly press her breast in a U shape hold from the top."
08:54,This will help the baby to take a big part of the lower areola in her mouth.
09:01,"But remember, mother should not press her breast in an inverted V shape hold."
09:07,V shape compression will pinch the breast and cause nipple feeding.
09:13,Also make sure that there is equal compression of the breast with the thumb and the fingers.
09:21,"Otherwise, the nipple will shift either to the right or the left side"
09:27,and the baby will not be able to attach deeply to the breast.
09:32,"Remember, never bring the breast to the baby by pushing it sideways towards the baby."
09:39,Always bring the baby towards the breast.
09:43,"Now, the baby is in Cradle hold and ready to attach to the breast for breastfeeding."
09:49,Correct attachment of the baby to the breast is explained in another video in the same series.
09:58,As soon as the baby is attached deeply to the breast and if the breast is not too heavy then
10:05,mother should release her breast from her hand
10:08,and bring that hand underneath the baby for support.
10:14,"In this position, mother should bring both her arms very close to her body."
10:20,This will keep her comfortable during breastfeeding.
10:25,"This brings us to the end of this tutorial.Thank you for joining."
