Time,Narration
"","Mutton, Organ meat, Prawns and Fish."
04:51,"Now, let us look at the third recipe -Chicken liver sukka."
04:56,"The ingredients required for this recipe are -100 grams chicken liver,1 finely chopped onion,"
05:03,"1 chopped tomato,6 cloves of garlic,"
05:07,"1⁄4 inch of ginger,2 tablespoon finely chopped coriander leaves,"
05:12,"1 tablespoon oil,Salt to taste and1 tablespoon lemon juice."
05:18,"To begin with -In a blender add onion, tomato, garlic, ginger and coriander leaves."
05:25,"Grind this mixture into a fine paste.Apply this paste over the chicken liver and keep this at room temperature for 10 to 15minutes."
05:34,"Now, heat oil in a kadhai and add the liver with marination paste to it.Mix it well."
05:40,"Add 1/4th cup water and cook it on low flame for 10 minutes.After this, increase the flame and allow it to cook well."
05:49,"Once well cooked, turn off the flame.Add lemon juice on cooling and serve garnished with washed and chopped corianderleaves."
05:57,You can also use mutton liver for this recipe.
06:00,The next recipe is -Fish in spinach curry.
06:04,"For this, we need - 2 small pieces of mackerel fish,"
06:08,"1 cup of spinach leaves,1 chopped onion,"
06:12,"1 chopped tomato,1 teaspoon cumin seeds,"
06:15,"2 to 3 cloves of garlic,"
06:17,"1⁄4 teaspoon turmeric powder,1 teaspoon red chilli powder,"
06:22,"1 teaspoon cumin powder,1⁄4 teaspoon black pepper powder,"
06:27,"1⁄2 teaspoon coriander powder,1 tablespoon white sesame seeds,"
06:33,"1 teaspoon oil,and salt to taste."
06:37,"To start with -Wash, clean and cut the mackerel into two parts and keep aside."
06:42,"In a kadhai, heat oil and add cumin seeds."
06:46,"Once it splutters, add raw spinach leaves and allow to cook for a minute."
06:51,"Now, allow it to cool."
06:53,"Next, add the cooked spinach, tomato and sesame seed in a grinder and make a puree."
06:59,Heat oil in a kadhai and add chopped onions.
07:03,"Once the onions turn pink, add chopped garlic and saute until it turns brown."
07:08,Add all dry spices and saute until you get the aroma of spices.
07:13,Now add the spinach puree and cook for a few minutes.
07:17,"Next, add fish pieces and cook well."
07:20,"Now, add 1⁄4 th cup water and salt.Allow to cook with the lid closed for 5 to 7 minutes."
07:28,"Remove the lid and let it cook on medium flame for 15 minutes.Once done, serve hot."
07:35,"Please remember, any locally available fish can be used for this recipe."
07:40,"Lastly, we will learn how to prepare meatball curry."
07:44,"For this recipe, we need -100 grams minced meat,1 finely chopped onion,"
07:50,"1 chopped tomato,1⁄2 tablespoon ginger paste,"
07:55,"1 tablespoon garlic paste,1 tablespoon garam masala,"
07:59,"1⁄4 cup fresh coriander leaves andSalt to taste."
08:04,"For gravy -1 tablespoon oil,1 finely chopped onion,"
08:10,"1 tablespoon garlic paste,1⁄2 tablespoon ginger paste,"
08:14,"1⁄2 teaspoon cumin powder,"
08:16,"1⁄4 teaspoon turmeric powder,"
08:19,"And 1⁄2 teaspoon of each -chilli powder, garam masala and coriander powder,"
08:25,1 large chopped tomato and Salt to taste.
08:29,"To begin with, wash and clean the minced meat well using a muslin cloth."
08:34,"Now, mix minced meat and chopped onions in a bowl."
08:38,"Add ginger-garlic paste, garam masala, coriander leaves and salt."
08:44,Divide this mixture in six equal parts and shape into balls.
08:48,Heat oil in a kadhai and add the remaining chopped onions.
08:52,Saute until it is light brown in colour.
08:55,Add ginger-garlic paste and saute again for few minutes.
08:59,"Add all powdered spices - Coriander seeds powder, Cumin seeds powder, Red chillipowder, Garam masala and Turmeric."
09:08,"Now, fry this for 2 to 3 minutes."
09:11,Add tomatoes and saute it for 2 to 3 minutes.
"","Then, add 1⁄2 cup water and salt to the masala."
09:18,"At this stage, slowly add the meatballs and allow to simmer."
09:22,"Stir gently after 5 minutes and cook until the meatballs are done.Serve hot in a serving bowl."
09:29,"Also, You can use minced chicken to prepare this recipe."
09:34,"It is important to remember that all these recipes are rich in -Protein, Omega-3 fatty acids, Vitamin A, Vitamin B12,"
09:45,"Folic acid and iron , Zinc, Magnesium, Sulphur and Choline."
09:52,"This brings us to the end of this tutorialThank you for joining."
