Time,Narration
10:42,"This includes children, adolescents, adults, pregnant and lactating mothers."
10:51,"For men and women above 70 years, 800 IU or 20 micrograms is recommended."
11:01,Many experts recommend much higher doses.
11:05,Let us now learn how to get adequate vitamin D.
11:10,Our body can produce it on exposure to UVB rays of the sunlight.
11:16,The best time to get maximum UVB rays is from 11 a.m to 2 p.m
11:26,15 to 20 minutes of daily exposure to midday sunlight is recommended.
11:33,"For dark skinned people, 3 to 5 times longer exposure in sunlight is needed."
11:41,"Approximately 10,000 IU of vitamin D is generated during this time."
11:49,Note that the body can’t make vitamin D if you are seated indoors by the window.
11:56,This is because the glass blocks the UVB rays.
12:01,"Hence, you should get sunlight from outdoors."
12:05,You can even keep the windows open and let the sunshine in.
12:11,"Next, let us look at food sources of vitamin D."
12:16,Only a small amount of vitamin D can be obtained from foods.
12:22,Among which fish are the best sources.
12:26,"For example: sardine, herring (hilsa -Hindi), black pomfret, salmon and cod."
12:33,100 grams of sardines has 3.5 microgram of vitamin D.
12:41,100 grams of herring fish (hilsa -Hindi) has about 5 microgram of vitamin D.
12:48,Other seafood like prawns and crabs also have little amounts of vitamin D.
12:56,100 grams of prawns have about 1 microgram.
13:02,Other non-vegetarian sources of vitamin D are egg yolk and
13:07,chicken liver.
13:09,100 grams of chicken liver has about 2.6 microgram of vitamin D.
13:17,2 egg yolks of about 40 grams have nearly 1.3 micrograms.
13:24,Few vegetarian foods have vitamin D.
13:27,"For example: mushrooms, soyabean, finger millet, sesame seeds."
13:34,100 grams of mushroom has around 20 micrograms.
13:39,50 grams of soybean has 33 micrograms.
13:45,"However, along with intake, absorption is very important."
13:50,Vitamin D3 is better absorbed and used in the body as compared to D2.
13:58,"Hence, sunlight and non-vegetarian food are best sources of vitamin D."
14:05,Please consult your doctor before taking any supplements.
14:10,"This brings us to the end of the tutorial.Thanks for joining."
