Time,Narration
11:48,The breadth of the cap may be more than that of the cloth.
11:54,"If it is, then make a small pleat in the cap cloth."
12:01,Hold the pleat while sewing to align both layers of cloth properly.
12:08,"Now, place the other end of the belt at the other end of the cloth."
12:15,Place the other corner of the cap over the belt.
12:20,Align and hold the 3 layers together.
12:25,Fold the layers on the upper end tightly.
12:30,"Then, sew them together 2 to 3 times."
12:36,Hem the remaining vertical edge of the cloth if you did not do it before.
12:43,"Lastly, cut all the extra threads."
12:48,The kangaroo bag with an attached cap is ready.
12:54,"This brings us to the end of this tutorial.Thank you for joining."
