Time,Narration
07:38,"Apart from being in the direction of the baby’s lips, the mother’s thumb and fingers shouldalways be at a distance of 3 fingers from the nipple."
07:50,"Again, while eating a vada pav or burger, If we hold it too close, our fingers will block ourmouth from taking a big bite."
08:00,"If we hold it too far away, it will not be shaped correctly to fit in our mouth."
08:07,"Therefore, we hold it at the right distance to take a big bite."
08:12,"Similarly for the baby, the right distance is of 3 fingers from the nipple, as shown in thispicture."
08:21,"This distance will ensure that- mother’s fingers do not block the baby from taking the lowerareola in her mouth."
08:30,Mother does not compress only the nipple which will give very little milk.
08:36,Mother compresses the larger milk ducts beneath the areola to express more milk out.
08:42,"And, the breast is shaped correctly to help the baby attach deeply."
08:50,Remember- Mother’s thumb should be on the upper side of the breast
08:55,"and her 2 fingers should be on the lower side of the breast, as shown in this picture."
09:01,Let’s go back to the example of vada pav or burger.
09:05,"After holding the vada pav or burger correctly, we always compress it to take a big bite."
09:12,"Similarly, the mother should lightly compress her breast in a C shape hold from the side."
09:18,This will help the baby to take a big part of the breast in her mouth.
09:23,"But remember, mother should not compress her breast in a scissor shape hold."
09:30,Scissor shape compression will pinch the breast and cause nipple feeding.
09:36,"Also, make sure that there is equal compression of the breast with the thumb and thefingers."
09:43,"Otherwise, the nipple will shift either in the upward or downward direction and lead to poorattachment."
09:51,"Sometimes, the mother might prefer to hold her baby in a different position."
09:56,"In this picture, the baby is not facing the mother."
10:00,Baby’s head is brought towards the breast from the side of the breast and not from below.
10:07,"Baby’s lips are vertical here. Therefore, the mother should position her fingers vertically onthe breast in a U shape hold."
10:17,"Remember, For any breastfeeding position mother’s fingers and thumb- holding the breast,should always be in the direction of the baby’s lips."
10:28,"Now, the baby is in Football hold and ready to latch on for breastfeeding."
10:34,"The correct latching technique is explained in another tutorial, in the same series."
10:41,"Once the baby is latched on correctly and if the breast is not too big and heavy then themother can release the breast from her hand and keep that hand free."
10:53,This brings us to the end of this tutorial.
