Time,Narration
06:10,We will use this later.
06:13,Heat oil in a pan.
06:15,"Add onion.Garlic."
06:18,Saute till they turn light golden.
06:21,Add tomatoes and cook till they become soft.
06:25,"To this, add spices and paste we made."
06:30,Add little water and cook this for 5 minutes.
06:33,Add the marinated fish and mix well.
06:37,Cover the pan and cook for 10 minutes.
06:41,"Lastly, add coriander leaves."
06:44,Fish in sunflower seeds gravy is ready.
06:48,1 serving of this curry contains around 168 milligrams of magnesium.
06:54,The last recipe is cowpea and prawns dry curry.
06:58,To prepare this recipe you will need:
07:01,2 tablespoons of cowpea sprouts.
07:04,50 grams of prawns.
07:06,1 medium chopped tomato.
07:08,1 small chopped onion.
07:11,4 to 5 cloves of garlic.
07:13,1 teaspoon coriander leaves.
07:16,"You also need:1 teaspoon red chilli powder."
07:20,1⁄2 teaspoon turmeric powder.
07:22,Salt to taste.
07:24,1 teaspoon oil.
07:26,1 teaspoon lemon juice.
07:28,"Procedure:For sprouting, soak cowpeas overnight."
07:33,Drain it in the morning and tie them in a clean muslin cloth.
07:38,Leave them in a warm place to germinate for 2 days.
07:42,Once the sprouts are ready keep them aside for later use.
07:47,We will now make the curry.
07:50,"To make it, first clean and wash the prawns properly."
07:54,Make a slit on the back side of the prawns.
07:58,Pull out the black thread from it.
08:01,"This black thread has to be removed from the other side also, if found."
08:07,Marinate the prawns with lemon juice and set aside for 20 minutes.
08:13,Now heat oil in a pan.
08:15,"Add onion, garlic and saute till they turn light golden in color."
08:21,Add the tomatoes and cook till it becomes soft.
08:25,"To this, add the spices, cowpea sprouts and marinated prawns."
08:31,Mix it well.
08:33,Add some water and cover the pan to cook the prawns for 5 to 8 minutes.
"",
08:39,"When the prawns are cooked, add coriander leaves and give it a mix."
08:45,Cowpea and prawns dry curry is ready.
08:49,1 serving of this curry contains around 119 milligrams of magnesium.
08:55,It is important to include magnesium in our daily diet for good health.
09:02,"All these recipes are rich in protein,"
09:05,"folate,fibre,"
09:08,and omega 3 fatty acids.
09:11,"They are also rich in zinc,"
09:14,"iron,choline"
09:16,and vitamin b12.
09:19,"This brings us to the end of this tutorial.Thanks for joining."
