Time,Narration
04:25,increasing rooting reflex-
04:27,"in rooting reflex, baby turns her head towards anything which touches her cheek or mouth."
04:36,sucking on fingers.
04:38,"In late stage, the baby starts crying."
04:42,"Breastfeed the baby whenever she shows early hunger signals and not wait for the baby tocry."
04:50,Make sure that the baby is latched on properly and feeding well.
04:55,"Remember, empty one breast completely before you switch to the other side."
05:02,"Next, let’s learn another breast condition called Mastitis."
05:07,"It is a condition where part of breast becomes red, swollen and hard."
05:14,"Mother feels severe pain, fever and ill."
05:18,Many mothers go through mastitis in first 6 weeks.
05:22,"But, it can occur at any time during lactation."
05:27,It is sometimes confused with breast engorgement.
05:31,"However, engorgement affects whole breast and often both breasts."
05:37,Whereas mastitis affects part of the breast and usually only one breast.
05:44,Mastitis may develop in an engorged breast or follow condition of blocked ducts.
05:51,"Now, we will discuss how blocked duct develops into mastitis if untreated."
05:58,Blocked duct is a condition where milk is not removed from the part of a breast.
06:04,Usually this duct is the part of breast blocked by thickened milk.
06:11,"It leads to lump formation. This lump is tender and often present with redness of the skinover the lump."
06:20,Blocked duct and breast engorgement causes milk stasis.
06:24,"When milk stays in part of a breast in blocked ducts and breast engorgement, it is calledstasis."
06:32,"If this stasis is not removed, it could lead to inflammation of breast tissue. It is called non-infective mastitis."
06:42,"Whereas, sometimes breast becomes infected with the bacteria and this is called infectivemastitis."
06:51,"In following conditions, bacteria will easily enter through fissure:"
06:56,"if fissure is present on the breast, Mastitis remains untreated and delayed treatment."
07:06,Note that breast abscess is a progression of untreated mastitis.
07:11,"Now, let’s discuss the causes of mastitis."
07:15,The first and foremost cause of mastitis is infrequent feedings.
07:21,If lactating mother is a working woman then frequent breastfeeding becomes challenging.
07:27,Other reason for infrequent feedings could be illness in mother or a baby.
07:33,"Second is nipple feeding. In nipple feeding, baby will not empty the breast completely."
07:40,Third is oversupply of milk.
07:43,Fourth is rapid weaning where baby eats other foods apart from breast milk.
07:49,"Fifth is tight clothes- if mother uses tight clothes, especially in night if mother wears a tightbra, it brings pressure on the breast and can block the milk ducts."
08:02,"Sixth is maternal stress - if mother is going through any stressful conditions, it will affectthe let-down reflex."
08:12,"Seventh is nipple fissure- it provides a way for bacteria to enter the breast tissue and maylead to mastitis."
08:22,Let’s look at the treatment for mastitis.
08:26,First try to identify the cause and then start the treatment.
08:31,Mother should use warm compresses before breastfeeding
08:34,or should take a warm shower.
08:37,She should start breastfeeding from affected breast first.
08:42,"If it is increasing the pain or affecting the let-down reflex then start with the unaffectedbreast."
08:50,"Remember, frequent breastfeeding is necessary."
08:55,"If the open wound is not on the nipple or on the areola then mother can breastfeed on theaffected side."
09:03,"Remember, whenever a mother is feeding to a baby from mastitis breast-"
09:09,"she should monitor the baby for signs of infection as there will be a risk of infection to ababy"
09:17,since breast milk from affected side will have many harmful bacteria.
09:24,Massaging the breast may improve the milk supply.
09:28,It should be a gentle massaging from affected area towards the nipple.
09:33,"And, mother should take enough rest."
09:36,If symptoms are severe then she should refer to the doctor.
09:40,Breast abscess will require surgical drainage of abscess and antibiotics.
09:47,"Apart from these, mother should make a special effort to relax her body and breathe deeplyand evenly."
09:55,Listen to the soothing music and think about her baby to help in starting the let-down reflex.
10:03,"Remember, for preventing mastitis, correct latching is necessary."
10:09,It will avoid blocked duct and baby will get enough milk.
10:14,"Keys to prevent all these breast conditions are- proper attachment and positioning of a babyand frequent breastfeeding."
10:24,"This brings us to the end of this tutorial.Thanks for joining."
