Time,Narration
03:55,To this add the soaked foxtail millet and sprouted green gram.
04:01,"Mix well.Add salt, spices and 1 cup water."
04:06,Pressure cook this for 3 to 4 whistles on a medium flame.
04:12,Allow the pressure to be released
04:14,and transfer the khichdi into a bowl.
04:17,Foxtail millet khichdi is ready.
04:20,If foxtail millet is not available you can use kodo millet or little millet.
04:27,Barnyard millet can also be used.
04:30,"The next recipe is green peas and paneer (unsalted Indian cheese – Bracketed text is onlyfor International languages) cutlet."
04:34,"To make this recipe, you will need:"
04:37,"1⁄2 cup green peas,"
04:39,"1⁄2 cup crumbled paneer (unsalted Indian cheese – Bracketed text is only forInternational languages),"
04:41,"1 tablespoon roasted bengal gram flour,"
04:45,"2 tablespoons grated beetroot,"
04:48,and 2 tablespoons grated carrot.
04:51,You will also need:
04:53,"1⁄4 teaspoon cumin powder,"
04:56,"1⁄4 teaspoon coriander powder,"
04:59,"A pinch of saltand 1 teaspoon ghee."
05:03,"Procedure:Steam the green peas in a steamer for 6 to 10 minutes."
05:08,Allow the peas to cool.
05:11,"Grind the paneer (unsalted Indian cheese – Bracketed text is only for Internationallanguages) and peas into a coarse mixture."
05:15,Take out the mixture in a bowl.
05:17,"To this add gram flour, beetroot, carrot, spices and salt."
05:24,Mix everything well.
05:26,Divide the mixture and make 4 cutlets out of it.
05:30,Heat ghee in a pan
05:32,and fry the cutlets on both sides until they turn light brown.
05:37,"Green peas and paneer (unsalted Indian cheese – Bracketed text is only forInternational languages) cutlets are ready."
05:41,The fourth recipe that we will see is mixed sprouts stir fry.
05:46,"To make this recipe, you will need:"
05:49,"2 tablespoon green gram sprouts,"
05:52,"2 tablespoons of moth bean sprouts,"
05:56,"2 tablespoons bengal gram sprouts,"
06:00,"1 tablespoon freshly grated coconut,"
06:03,1⁄4 chopped onion
06:05,and 1⁄4 chopped tomato.
06:08,"You will also need:1⁄4 teaspoon cumin seeds,"
06:13,"1⁄2 teaspoon turmeric powder,"
06:16,"1⁄4 teaspoon cumin powder,"
06:19,"1⁄4 teaspoon coriander seed powder,"
06:23,"a pinch of saltand 1 teaspoon ghee."
06:27,The procedure for sprouting has been explained earlier in this tutorial.
06:33,Please follow the same method.
06:35,Note that different ingredients take different time to sprout.
06:40,"Hence, soak the three different beans separately."
06:44,Let us proceed.
06:46,Pressure cook the sprouts for 3 whistles.
06:49,Allow the steam to release and then open the lid of the cooker.
06:54,"Heat ghee in a pan.Add cumin seeds"
06:56,and saute them well.
06:59,Now add the onions and saute till they turn golden brown in color.
07:04,To this add tomato
07:06,and cook till it turns soft.
07:09,"Add the cooked sprouts, salt and spices"
07:12,and let it cook for 5 minutes.
07:15,Lastly add coconut
07:17,and mix well.
07:19,Mixed sprouts stir fry is ready.
07:23,"All these recipes are rich in protein, magnesium, calcium and good fats."
07:30,Include these recipes in your baby's daily diet for good health.
07:35,"This brings us to the end of this tutorial.Thanks for joining."
