Time,Narration
07:11,Milk from mothers of premature babies is rich in infection fighting proteins.
07:19,It also contains intestinal protective growth promoting factors.
07:25,High concentration of specific amino acids and good bacteria is also present.
07:33,These amino acids are essential for growth in premature infants.
07:40,"Thus, breast milk helps in preventing infections"
07:43,and gaining weight.
07:46,Breastfeeding reduces long term problems caused due to premature birth.
07:52,"For example, problems of the lungs and eyes."
07:57,"Thus, premature babies should get a maximum amount of breast milk."
08:04,"Even Kangaroo mother care also known as KMC, is useful for premature babies."
08:12,It improves the frequency and duration of breastfeeding in them.
08:18,Skin to skin contact during KMC helps maintain the baby’s body temperature.
08:27,It also helps in stabilising the baby’s heartbeat and oxygen levels in blood.
08:35,The procedure for kangaroo mother care has been explained in an another tutorial.
08:42,"Apart from babies, breastfeeding is beneficial for mothers as well."
08:48,The benefits are immediate and long term.
08:53,Immediate breastfeeding after childbirth helps reduce vaginal bleeding.
08:59,It increases the level of oxytocin hormone in the body.
09:05,This helps in expelling the placenta out of the body.
09:09,As a result uterus contractions are improved and vaginal bleeding reduces.
09:17,"Thus, anaemia can be prevented in mothers."
09:21,There are psychological advantages of breastfeeding for mothers.
09:27,Frequent skin to skin contact develops bonding between the mother and her baby.
09:35,This bonding makes the mother ready to breastfeed.
09:39,"Ultimately, it reduces the postpartum stress and depression in mothers."
09:46,Breastfeeding also has long term benefits for mothers.
09:51,It prevents weakening of the bones in the later age.
09:56,The risk of breast cancer and ovarian cancer also gets reduced.
10:02,"During pregnancy, women gain fat around internal body organs."
10:08,"Such as stomach, intestine and liver."
10:12,This fat is hidden in the belly or abdominal region.
10:18,"Excess of this fat can result in insulin resistance,"
10:23,"diabetes andobesity."
10:26,Breastfeeding helps reduce this fat in women.
10:31,"It minimizes the risk of obesity, hypertension and heart diseases."
10:37,Exclusive breastfeeding can act as a natural birth control.
10:44,"However, couples should use contraception after 6 weeks of delivery."
10:50,This helps in keeping space between two pregnancies.
10:56,There are some economical benefits of breastfeeding.
11:00,Breast milk is available free of cost and is best for the baby.
11:07,"It does not involve money spent on formula milk, bottles and plastic nipples."
11:14,Extra time is also not spent in preparing breast milk.
11:20,"Hot water, utensils and heating fuel is not required for preparing breast milk."
11:28,Dirty water or dirty feeding bottles can make the baby sick.
11:35,"Thus, healthcare costs for the mother and baby is low in the future years."
11:42,There are several environmental benefits of breastfeeding too.
11:47,"Firstly, breastfeeding does not involve any packaging or transportation."
11:54,"It does not produce any waste,"
11:57,smoke or
"",noise.
12:00,It reduces pollution by saving global resources and energy.
12:06,"Therefore, breastfeeding is the best option."
12:10,Mothers should ensure to breastfeed the baby from birth until 2 years of age.
12:18,This is for the good health of the baby and the mother as well.
12:24,Breastfeeding requires an understanding of the correct breastfeeding technique.
12:30,"Along with that, adequate support and guidance from the family is necessary too."
12:38,All of this has been explained in an another tutorial of the same series.
12:44,"This brings us to the end of the tutorial.Thanks for joining."
