Time,Narration
06:39,Spices which will be required are:
06:41,"1⁄2 teaspoon coriander powder,"
06:44,1⁄2 teaspoon cumin powder
06:46,and 1⁄2 teaspoon red chilli powder.
06:50,Other ingredients required are:
06:52,"1⁄4 teaspoon nuts and seeds powder,"
06:56,1⁄4 teaspoon drumstick leaves powder
06:59,and 1⁄4 teaspoon curry leaves powder.
07:02,Take 1 tablespoon of oil or ghee
07:05,and salt to taste.
07:08,"Procedure:First wash all the pulses, barnyard and little millet properly and soak them overnight."
07:16,You can either soak them separately or all together.
07:20,Soak the fenugreek seeds as well.
07:23,"Then grind the pulses, barnyard and little millet into a smooth batter."
07:29,Grind fenugreek seeds along with pulses.
07:33,Keep it covered overnight in a warm place for fermenting.
07:39,Once the batter rises add other ingredients and mix well.
07:44,Grease an iron pan with oil or ghee.
07:48,Pour the batter on the pan in circular shape and make uttapam.
07:53,Allow to cook on medium flame on both sides.
07:57,Once done serve hot.
07:59,"This recipe is rich in protein, good fats, vitamin A, calcium and magnesium."
08:08,"It is also rich in nutrients like iron, zinc, folate and phosphorus."
08:16,Let us begin with our last recipe bottle gourd steamed dumplings.
08:22,In order to prepare this recipe you will need:
08:25,"3⁄4 cup grated bottle gourd,"
08:28,"2 tablespoon sprouted sorghum,"
08:31,2 tablespoon sprouted pearl millet
08:34,and 1 tablespoon roasted bengal gram flour.
08:37,"You will also need:1 tablespoon chopped coriander leaves,"
08:42,1 tablespoon roasted peanuts powder
08:45,and 1 teaspoon of sesame seeds.
08:48,Other ingredients required are:
08:50,"1⁄4 teaspoon turmeric powder,"
08:53,"1⁄4 teaspoon coriander powder,"
08:56,"1⁄4 teaspoon chilli powder,"
08:59,"1⁄4 teaspoon drumstick leaves powder,"
09:03,"1⁄4 teaspoon curry leaves powder,"
09:06,1 tablespoon of oil or ghee
09:09,and salt to taste.
09:12,Sprout sorghum and pearl millet as per the process mentioned previously.
09:18,Please note that different ingredients take different time to sprout.
09:23,"For this recipe, sorghum and pearl millet sprouted at the same time."
09:29,Upon sprouting roast them on medium flame.
09:32,Allow them to cool.
09:35,"Later, grind them into a coarse powder."
09:38,"Except oil and sesame seeds, mix all the ingredients together."
09:44,Add 1-2 teaspoons of water if needed to make a dough.
09:50,Now spread oil on your palms.
09:53,Divide the dough to form two long dumplings.
09:57,"Next, add water in a pressure cooker."
10:00,Place a small stand inside the cooker to keep a plate on it.
10:05,Place these dumplings on the plate in the pressure cooker.
10:08,Cook them for 15 to 20 mins without a whistle on the lid.
10:14,"Allow it to cool, and let it rest for 10 mins."
10:19,Then cut them in circular shape.
10:22,"Now, add little oil on the pan."
10:25,Place the dumplings on the pan and shallow fry on both the sides.
10:30,Make sure they are crispy and golden brown in colour.
10:34,Remove and garnish with roasted sesame seeds and serve.
10:38,"This recipe is rich in protein, fats, calcium, iron, zinc, and folate."
10:47,It is a rich source of vitamins like vitamin A and vitamin C.
10:54,"This brings us to the end of this tutorial.Thanks for joining."
