Time,Narration
09:23,Not feeding at night will reduce breastmilk supply.
09:29,"So, babies must be breastfed at least 3 to 4 times during the night."
09:37,Sometimes the baby doesn’t wake up for more than 3 hours at night.
09:44,The mother must wake the baby up for breastfeeding.
09:50,She can do this by tickling the baby’s feet
09:54,or the baby’s back.
09:58,She can also wake the baby up by making it sit.
10:04,The 8th breastfeeding factor is the short duration of breastfeeding.
10:11,The baby must be fed as long as it wants to feed.
10:16,Mother should not take the baby off the breast if the baby is feeding.
10:23,"Only when the baby shows signs of fullness, the mother should stop feeding."
10:30,"Fullness signs are closing its mouth,"
10:33,"turning its head away from the breast, etc."
10:38,The 9th breastfeeding factor is the baby falling asleep while feeding.
10:45,"In the first few weeks of breastfeeding, the baby may sleep off while feeding."
10:52,This leads to inadequate milk intake.
10:57,"As mentioned earlier, the mother should immediately wake the baby up."
11:04,She must keep waking the baby up and feeding until the baby refuses to feed.
11:11,The 10th breastfeeding factor is not offering both breasts to the baby.
11:18,Some mothers feed the baby from one breast and never offer the other breast.
11:26,Mother must offer the other breast to the baby after one breast is emptied.
11:34,The baby will decide whether it wants to feed on the other breast.
11:41,"The 11th breastfeeding factor is using feeding bottles,"
11:45,"nipple shields, etc."
11:49,This doesn’t let the baby naturally attach deeply to the mother’s breast.
11:57,"To avoid them, the mother must be taught the correct breastfeeding technique."
12:04,The last breastfeeding factor is giving other food or fluids to the baby.
12:12,Baby must be exclusively breastfed for the first 6 months of life.
12:19,Other fluids or food are not as safe
12:22,and nutritious as breast milk.
12:27,They may cause infections.
12:31,They will also fill the baby’s tummy.
12:35,"Therefore, the baby will not feel hungry to have mother’s milk."
12:42,"This brings us to the end of this tutorial.Thank you for joining."
