Time,Narration
10:29,Mix again.
10:31,"Cook this on a medium flame until little millet, peas and cauliflower are cooked."
10:37,Transfer this into a bowl.
10:40,Little millet with curd and vegetables is ready.
10:44,Remember to use locally available ingredients while preparing the baby’s food.
10:51,All these recipes are rich in protein
10:55,and omega-3 fatty acids.
10:58,"They are rich in vitamin D,"
11:01,"vitamin Aand B complex."
11:05,"They are also rich in calcium,"
11:08,"magnesium,"
11:10,"potassium,"
11:12,"sulphur,iron"
11:15,and zinc.
11:17,Include these recipes daily in your baby’s diet for good health.
11:23,"This brings us to the end of this tutorial.Thanks for joining"
