Time,Narration
09:39,Add the prepared coconut milk and garam masala powder to it.
09:45,Simultaneously add the vegetables.
09:48,Cook on medium flame for 5 to 7 minutes.
09:54,Mutton stew is ready.
09:57,"One bowl of this stew will give about 4.2 micrograms of vitaminB12."
10:06,The next recipe is goat liver dry curry.
10:10,"To make this, you will need the following ingredients."
10:15,85 grams of goat liver
10:19,1 sliced onion
10:22,4 to 5 curry leaves
10:24,1 teaspoon ginger garlic paste
10:27,1⁄2 teaspoon cumin seeds
10:30,1⁄2 teaspoon mustard seeds
10:35,Spices required are:
10:37,1 teaspoon pepper powder
10:40,1⁄4 teaspoon turmeric powder
10:43,1⁄2 teaspoon red chilli powder
10:46,1⁄2 teaspoon coriander powder
10:50,1⁄2 teaspoon cumin powder
10:53,For garnishing you will need a handful of coriander leaves
10:57,and half lemon.
10:59,Take salt according to taste and
11:02,1 tablespoon of oil or ghee.
11:06,"Procedure:Wash the liver pieces thoroughly."
11:10,"Apply salt, ginger garlic paste and all the spices to the liver."
11:18,Cover and keep it aside for half an hour.
11:22,Transfer it into a vessel.
11:25,Add 1 glass of water and cook for 5 minutes.
11:31,"Next, heat oil or ghee in a pan."
11:34,"Add mustard seeds, cumin seeds and curry leaves."
11:39,"Once it starts spluttering, add sliced onions and saute."
11:45,Add the liver curry and cook until water evaporates.
11:50,Garnish with chopped coriander leaves and lemon juice.
11:55,Goat liver dry curry is ready.
11:59,One bowl of this curry will give 77 micrograms of vitamin B12.
12:06,Include all these nutritious recipes in your diet for good health.
12:13,"This brings us to the end of this tutorial.Thanks for joining."
