Time,Narration
03:59,Add 2 teaspoons of gram flour and spices
04:04,and mix well to combine everything.
04:08,"Add 1 cup of water, mix again and keep this mixture aside."
04:13,Heat oil in a pan and add mustard and cumin seeds.
04:18,"Once they start to crackle, add curry leaves and curd mixture."
04:23,Cook this on a medium flame.
04:26,Keep stirring in between until the mixture starts to thicken.
"",
04:30,Once the mixture thickens add the steamed balls and cook for 1 min.
04:36,Green gram curry is ready.
04:39,Half bowl of this curry has around 17 grams of protein
04:44,The third recipe is sorghum and soya dosa with sesame seeds mix.
04:50,"To make this recipe, you will need:"
04:53,"one and half tablespoons of soya bean,"
04:57,"2 teaspoons of sorghum,"
04:59,"2 teaspoons of split black gram,"
05:02,and 1 teaspoon fenugreek seeds.
05:06,To make the sesame seeds mix you will need:
05:09,"2 teaspoons roasted bengal gram,"
05:12,"2 teaspoons split black gram,"
"",
05:15,"2 teaspoons sesame seeds,"
05:18,"2 dry red chilies,"
05:21,"1 sprig curry leaves,"
05:23,and salt to taste.
05:25,You will also need 1 teaspoon oil or ghee.
05:30,"Procedure:Wash sorghum,"
05:32,"split black gram,"
05:34,"soya beansand soak them in water for 8 hours."
05:39,Soak fenugreek seeds as well in the same vessel.
05:43,"After 8 hours, grind them into a smooth paste."
05:47,Transfer this into a bowl.
05:50,Keep this bowl in a warm place to ferment for 7 to 8 hours.
05:57,"Meanwhile, heat a pan and dry roast red chillies and curry leaves till crisp."
06:04,Keep them aside to cool.
06:06,"In the same pan, roast split bengal gram, black gram and sesame seeds."
06:12,Roast them until they turn light brown in color.
06:17,Keep this aside to cool.
06:20,"Once cooled, grind them into a fine powder."
06:23,We will use this later.
06:25,"Once the batter is fermented, add salt and mix well."
06:30,Heat oil or ghee in a pan and pour the batter and spread it evenly.
06:36,"Once the dosa is partially cooked, add 2 teaspoons of prepared powder."
06:42,Cover with a lid until dosa is cooked.
"",
06:45,Sorghum and soya dosa is ready.
06:48,2 dosas have around 17 grams of protein
06:53,The next recipe is bengal gram cutlets
06:57,"To make this recipe, you will need:"
07:00,"50 grams bengal gram sprouts,"
07:03,"40 grams or one and a half tablespoon curd,"
07:08,"1 small shredded carrot,"
07:10,"1 small onion finely chopped,"
07:14,"15 grams or 1 tablespoon roasted gram flour,"
07:18,and 20 grams sesame seeds.
07:22,You will also require:
07:24,"1⁄2 teaspoon turmeric powder,"
"",
07:27,"1 teaspoon chilli powder,"
07:31,"1 teaspoon ginger-garlic paste,"
07:34,"2 teaspoon oil or ghee,"
07:37,and salt to taste.
07:40,"Procedure:Pressure cook bengal gram sprouts until 3 whistles."
07:45,Keep it aside until the pressure is released.
07:49,Take the cooled bengal gram sprouts in a bowl and mash them well.
07:54,"To this add onion, carrot and roasted gram flour and mix well."
08:01,"Now, add spices, salt, ginger garlic paste and curd."
08:07,Mix all the ingredients and make 4 balls out of it.
08:12,Flatten the balls into cutlets.
"",
08:14,Coat these cutlets with sesame seeds and keep it aside.
08:19,Heat oil or ghee in a pan.
08:22,Shallow fry the cutlets until both sides turn golden brown in color.
08:28,Bengal gram cutlets are ready.
08:31,4 cutlets have 17 grams of protein.
08:35,Grains and pulses have incomplete proteins.
08:39,Pulses are low in methionine
08:42,and grains are low in lysine.
08:45,"Therefore, different food groups have been combined to prepare these recipes."
08:51,Eating them together will compensate for the insufficient amino acids in food.
08:57,This is called complementary action of protein.
09:01,This brings us to the end of this tutorial.
