Time,Narration
05:34,Smoking can cause low birth weight or premature delivery.
05:40,It can also increase the baby’s risk of obesity later in life.
05:48,Alcohol and tobacco should not be consumed.
05:53,Diseases should be prevented or treated immediately to minimise nutrient loss.
06:02,"After the 270 days of pregnancy, infancy is the 2nd stage of the 1st 1,000 days."
06:11,"During infancy, the child’s brain develops motor functions such as balance."
06:20,It also develops the ability to create new memories and remember them later.
06:28,"At this stage, proper newborn care is required."
06:33,Newborn care is explained in detail in other tutorials in the same series.
06:41,Breastmilk is the best food for a newborn’s brain development.
06:47,"It contains a variety of nutrients, growth factors and hormones."
06:54,It is made up of unique components for each mother and her baby.
07:01,No formula milk available in the market can be the same as mother’s milk.
07:08,Its impact on brain development is incomparable.
07:13,Mother’s milk has a high level of DHA and EPA.
07:19,They are important for brain development of the baby.
07:24,Exclusive breastfeeding for 6 months has many benefits.
07:30,Breastfeeding is associated with an increase in IQ.
07:36,It is also associated with getting more education and earning a better income.
07:44,This is true for children and adolescents across all income levels.
07:51,This brain development is not just because of breastmilk.
07:56,The experience of breastfeeding also contributes to it.
08:02,Breastfeeding involves plenty of mother-child interaction and nurturing.
08:09,It helps in strengthening a baby’s sensory and emotional control.
08:16,These are critical for both cognitive and socio-emotional development.
08:23,"To get these benefits, breastfeeding must be done using the proper technique."
08:29,"Next, let’s discuss brain development in the toddler stage."
08:35,A child’s brain continues to grow and develop at a rapid pace.
08:42,"During toddlerhood, a child’s brain develops the ability to do complex tasks."
08:50,A toddler’s brain is busy forming new connections between the brain cells.
08:56,"At this time, such connections are created faster than at any other time in life."
09:05,This has many benefits.
09:08,It helps the child to learn new things faster.
09:13,It also helps the child to adapt to changing environments and circumstances.
09:21,"In the 2nd year of baby’s life, parts of the brain’s language areas develop."
09:28,This leads to a sharp increase in a child’s language abilities.
09:35,It also develops language learning capacity
09:38,and the ability to learn new skills.
09:43,Nutrition during this period remains critically important.
09:49,"Protein, iron, zinc and iodine are essential to the toddler’s developing brain."
09:57,"Other important nutrients are DHA, EPA, choline, B12, etc."
10:07,"Iron plays a significant role in brain development throughout the 1st 1,000 days."
10:14,"Damage caused due to iron deficiency in these 1,000 days can be irreversible."
10:23,It leads to impaired learning and socio-emotional behaviour.
10:29,"This includes:Less social interaction and alertness."
10:33,Increased irritability.
10:35,Increased cautiousness.
10:38,Less interest in indoor and outdoor games.
10:43,This can reduce the amount of attention and interaction given by caregivers.
10:51,This further contributes to the poor development of the child.
10:56,Iron deficiency also appears to affect the chemical substances in the brain.
11:03,It is associated with higher levels of anxiety
11:07,and depression later in life.
11:11,It impacts consequent job potential.
11:16,Toddlers need to be fed iron rich foods.
11:21,"Otherwise, they are unlikely to consume enough iron."
11:26,"Hence, after 6 months of age, complementary feeding is necessary."
11:32,"Damage caused by malnutrition in the 1st 1,000 days is permanent."
11:39,It causes loss of IQ.
11:43,Chronic malnutrition during this critical period leads to stunting.
11:49,Loss of height or stunting in the 1st 2 years of life cannot be reversed.
11:57,It affects the child’s future generations too.
12:02,Malnourished women give birth to malnourished sons and daughters.
12:08,"Later on, these malnourished daughters grow up to become malnourished mothers."
12:15,Therefore they create a continuous cycle of malnourishment.
12:22,It takes 2 to 3 generations to combat stunting in future generations.
12:29,This is why the average height of a 19-year-old woman in India is only 5 feet.
12:38,The average height of a 19-year-old man in India is only 5 feet 4 inches.
12:47,"All this can be prevented by improving nutrition during 1st 1,000 days."
12:54,This brings us to the end of this tutorial.
