Time,Narration
05:22,"1 tablespoon roasted sesame seed powder,"
05:25,1⁄2 medium sized onion
05:28,and 1⁄2 medium sized tomato.
05:31,"Spices needed are:1⁄2 teaspoon turmeric powder,"
05:34,1 teaspoon chilli powder
05:37,"and 1⁄2 teaspoon garam masala powder (powder of mixed whole spices – Bracketed text isonly for International languages)."
05:40,You will also need 1 teaspoon oil or ghee
05:44,and salt to taste.
05:46,"Procedure:Let us begin with preparing the sesame seed powder."
05:51,Heat a pan and dry roast 2 tablespoons of sesame seeds until they splutter.
05:57,Allow the sesame seeds to cool and grind it into a fine powder.
06:01,Keep this aside for later use.
06:04,"Next, wash and soak the shrimps in water for 20 minutes."
06:09,If the dried shrimps have head and tail please remove them before washing.
06:14,"Meanwhile, heat oil or ghee in a pan"
06:17,and add chopped onions.
06:20,Saute until onions turn light golden.
06:23,"Then, add tomato, spices and salt."
06:28,Mix well and cook until the tomatoes become soft.
06:32,Strain the dried shrimp in a sieve for a few minutes.
06:36,Add this to the pan and mix well.
06:39,Close the pan with a lid and cook for 5 to 6 minutes.
06:43,"In the end, add the sesame seed powder"
06:46,and cook again for 5 to 10 seconds.
06:49,Dried shrimp stir fry is ready.
06:52,1⁄2 bowl of dried shrimp stir fry has around 18 grams of protein.
06:58,The next recipe is mutton cutlet.
07:01,"To prepare this cutlet, you will need:"
07:04,"100 grams of washed boneless mutton,"
07:07,"2 tablespoons of soaked split bengal gram,"
07:10,1⁄4 sliced onion
07:12,and 1 teaspoon ginger garlic paste.
07:15,Whole spices required are:
07:17,"2 to 3 black pepper,"
07:19,"2 cloves,"
07:21,1 to 2 pods of cardamom
07:23,and half inch of cinnamon.
07:26,"You will also require:1⁄2 teaspoon turmeric powder,"
07:30,1⁄2 teaspoon Coriander powder
07:32,and 1⁄2 teaspoon chilli powder.
07:35,You will also need 2 teaspoons of oil or ghee and
07:39,salt as per taste.
07:41,"Procedure:Put the mutton pieces in a pressure cooker."
07:45,Add all the ingredients in it except the oil.
07:49,Mix everything well.
07:51,Then add 1 glass of water.
07:53,Pressure cook it for about 15 minutes.
07:56,Allow the pressure to be released.
07:59,Let the mixture cool.
08:01,"From the mixture, separate out the whole spices."
08:05,"Then, mash the mixture using a big spoon."
08:08,You can even grind it coarsely on a stone grinder or in a mixer.
08:13,Shape the mixture into cutlets.
08:16,Heat 1 teaspoon oil or ghee in a pan.
08:19,Fry the cutlets on medium flame until it gets cooked on both sides.
08:23,Mutton cutlets are ready.
08:26,4 cutlets have around 23 grams of protein.
08:30,Include these protein rich recipes in your daily diet for good health.
"",This brings to the end of this tutorial.
08:35,
"",Thanks for joining.
