Time,Narration
04:14,The baby’s stomach should gently press against the mother’s body.
04:20,Lesser distance between their bodies will reduce the baby’s effort to reach the breast.
04:26,"And, it will become easier for the baby to attach deeply."
04:31,The second point in positioning is the baby’s body alignment.
04:37,"When we eat food, our head, neck and body are always in a straight line."
04:43,"But, while breastfeeding, the baby’s head is often turned sideways by many mothers."
04:50,This will make feeding uncomfortable for the baby.
04:55,"Baby’s head, neck and body should always be in a straight line while breastfeeding."
05:01,This will make swallowing milk easier for the baby.
05:05,Now we come to the third point in positioning the baby’s body.
05:10,The mother should support the full body of her baby.
05:14,Otherwise the baby will have to take a lot of effort to attach deeply to the breast.
05:22,"Next, let’s look at the position of the baby’s nose and chin."
05:28,Baby’s nose should be in line with the nipple.
05:33,"And, her chin should be forward and very close to the breast."
05:38,This will ensure that the baby takes in more of the lower part of the areola while latching.
05:45,"And therefore, will use the lower jaw to drink more milk efficiently."
05:51,"Please note, Areola is the dark area around the nipple."
05:56,"Now that the baby is positioned correctly, let us learn how to hold the breast."
06:03,"Using the fingers of her other hand, the mother should cup her breast underneath in a Ushape hold."
06:11,The mother in this picture will use her right hand to hold her right breast.
06:19,"To understand the correct position of thumb and fingers, imagine the nipple to be the centerof a clock on the mother’s right breast."
06:30,Mother should place her right thumb at 9’O clock position on this clock.
06:38,While her right index finger and middle finger should be placed at 3’O clock position.
06:45,"The fingers should be always parallel to the baby’s lips.Why?"
06:51,Let’s understand this using a simple example.
06:56,"When we eat a vada pav or burger, our mouth and lips open horizontally."
07:02,We hold the vada pav or burger horizontally to take a big bite.
07:08,"Here, the thumb and fingers are placed parallel to the lips."
07:12,"If we hold the vada pav or burger vertically, we won’t be able to take a big bite."
07:19,"Similarly, observe the direction of baby’s lips."
07:24,"The lips are vertical here. Therefore, the fingers and thumb should also be positionedvertically on the breast."
07:33,This will help the baby to take a big part of the areola in her mouth.
07:39,"Apart from being parallel to the baby’s lips, mother’s thumb and fingers should always be ata distance of 3 fingers from the nipple."
07:50,"Again, while eating a vada pav or burger, if we hold it too close, our fingers will block ourmouth from taking a big bite."
08:00,"If we hold it too far away, it will not be shaped correctly to fit in our mouth."
08:06,"Therefore, we hold it at the right distance to take a big bite."
08:12,"Similarly, for the baby, the right distance is of 3 fingers from the nipple as shown in thispicture."
08:20,"This distance will ensure that- mother’s fingers do not block the baby from taking a big partof the areola in her mouth,"
08:29,"mother does not compress only the nipple which will give very little milk,"
08:35,mother compresses the larger milk ducts beneath the areola to express more milk out
08:42,"and, the breast is shaped correctly to help the baby attach deeply."
08:49,"Mother’s thumb should be 3 fingers away from the nipple on the side of the breast wherethe baby’s nose is present."
08:59,"And, her 2 fingers should be at a distance of 3 fingers from the nipple on the side of thebreast where the baby’s chin is present."
09:09,Let’s go back to the example of vada pav or burger.
09:13,"After holding the vada pav or burger correctly, we always compress it to take a big bite."
09:20,"Similarly, the mother should lightly compress her breast in a U shape hold from the bottom."
09:28,This will help the baby to take a big part of the breast in her mouth.
09:33,"But remember, mother should not compress her breast in a V shape."
09:39,V shape compression will pinch the breast and cause nipple feeding.
09:45,Also make sure that there is equal compression of the breast with the thumb and the fingers.
09:52,"Otherwise,the nipple will shift either to the right or to the left side and lead to poorattachment."
10:00,"Remember, never bring the breast to the baby by pushing it sideways towards the baby."
10:07,Always bring the baby towards the breast.
10:11,"Now, the baby is in cross cradle hold and ready to latch on for breastfeeding."
10:18,The correct latching technique is explained in another tutorial in the same series.
10:24,"Once the baby is latched on correctly and if the breast is not too heavy then mother shouldrelease her breast from her hand and bring her hand underneath the baby for support."
10:40,"In this position, mother should bring both her arms very close to her body."
10:46,This will keep her comfortable during breastfeeding.
10:50,"This brings us to the end of this tutorial.Thank you for joining."
