Time,Narration
08:31,Cover the lid and cook for 1 to 2 minutes and switch off the flame.
08:38,Garnish with washed and chopped coriander leaves.
08:42,One bowl of this recipe gives about 98 milligrams of vitamin C.
08:49,"The last recipe is raw mango and split bengal gram chutney (sauce or powder made up ofspices or nuts or seeds or vegetables – Bracketed text is only for Internationallanguages)."
08:57,"For this recipe, you need:"
09:00,3 tablespoons of split bengal gram.
09:04,1⁄2 or 60 grams of raw mango.
09:08,"1⁄2 tomato.1 teaspoon grated gooseberry."
09:12,1 green chili.
09:14,1⁄4 cup or a handful of coriander leaves.
09:19,1⁄4 teaspoon mustard seeds.
09:22,Use salt according to your taste.
09:26,You will also need 1 tablespoon of oil or ghee.
09:30,"Procedure:Wash and soak the split bengal gram in water for 4 to 6 hours."
09:38,Then grind it along with green chili coarsely in a mixer or a stone grinder.
09:46,"Next, heat oil or ghee in a pan"
09:49,and add mustard seeds.
09:52,"Once, they start to crackle, add the coarse paste."
09:57,Mix it well and let it cook on medium flame for 2 to 3 minutes.
10:04,Switch off the flame and remove it in a bowl.
10:08,Add grated raw mango and gooseberry to it.
10:12,Then add chopped tomatoes along with washed and chopped coriander leaves.
10:19,You can have this along with your meals.
10:23,2 tablespoons of this recipe will give about 40 milligrams of vitamin C.
10:31,Note that vitamin C content of all these recipes is based on raw edible portions.
10:40,Ensure adequate intake of vitamin C rich food in your diet for good health.
10:48,Also remember the key points to avoid the loss of Vitamin C from food.
10:55,"This brings us to the end of the tutorial.Thank you for joining."
