Time,Narration
05:57,1 tablespoon curd.
05:59,3⁄4 tablespoon roasted flax seeds.
06:04,1⁄2 small onion.
06:06,1⁄2 inch of ginger.
06:09,2 to 3 cloves of garlic.
06:12,You will need the following spices:
06:14,1⁄2 teaspoon cumin seeds powder.
06:17,1⁄2 teaspoon coriander powder.
06:20,"1⁄2 teaspoon garam masala powder (powder of mixed whole spices – Bracketed text isonly for International languages)."
06:23,1⁄2 teaspoon cumin seeds.
06:26,1⁄4 teaspoon turmeric powder.
06:30,You will also need 1 teaspoon of oil or ghee.
06:34,Take salt according to your taste.
06:37,"Procedure:Take minced chicken in a bowl"
06:41,and add salt and turmeric.
06:44,Keep it aside for 20 to 30 minutes.
06:48,"Next, divide this chicken into 4 parts and make round balls."
06:55,"To steam the chicken balls, fill one fourth of the vessel with water."
07:01,Place a stand in the vessel.
07:04,Then keep the plate of chicken balls on the stand.
07:08,Cover the vessel and cook on medium flame for 10 minutes.
07:14,Let us also prepare the paste for the gravy.
07:18,"Take onion, coriander leaves, ginger, garlic, roasted flax seeds in a mixer."
07:26,Add curd and grind it to make a smooth paste.
07:30,"Next, heat oil or ghee in a pan"
07:33,and add cumin seeds.
07:36,"Once it starts to crackle, add the prepared paste into it."
07:41,"Add cumin powder, coriander powder, garam masala powder (powder of mixed wholespices – Bracketed text is only for International languages) and salt."
07:48,Mix it well and let it cook for 2 to 3 minutes.
07:53,Then add 1⁄2 cup of water and
07:56,steamed chicken balls into the pan.
07:59,Cover and cook on low flame for 5 to 7 minutes.
08:05,Switch off the flame and garnish with chopped coriander leaves.
08:11,Chicken balls curry is ready.
08:14,The next recipe is barnyard millet idli stuffed with chicken liver.
08:21,"For this, we need:"
08:23,4 tablespoons or 60 grams of barnyard millet.
08:29,2 tablespoons or 30 grams split black gram.
08:35,60 grams or 1 chicken liver.
08:39,1⁄2 finely chopped onion.
08:43,1 teaspoon lemon juice.
08:46,1⁄2 teaspoon ginger garlic paste.
08:50,1⁄2 teaspoon fenugreek seeds.
08:53,The spices required are:
08:55,1⁄2 teaspoon turmeric powder.
08:58,"1⁄2 teaspoon garam masala powder (powder of mixed whole spices – Bracketed text isonly for International languages)."
09:02,1⁄4 teaspoon coriander powder.
09:05,You will also require 1 tablespoon of oil or ghee
09:10,and 1⁄4 teaspoon salt.
09:14,"Procedure:In a bowl wash and then soak the barnyard millet overnight."
09:21,"Likewise, wash and soak split black gram and fenugreek seeds together overnight."
09:30,"Next morning, rinse and drain the water from both the bowls."
09:36,Grind them together to make a smooth batter by adding a little water in it.
09:43,Add some salt and keep the batter aside to ferment for 7 to 8 hours.
09:50,"Next, take the chicken liver on a plate."
09:54,"Apply lemon juice, turmeric powder and ginger garlic paste on it."
10:01,Keep it aside for 20 to 30 minutes.
10:06,"Then, heat oil in a pan and saute the chopped onions."
10:11,"Once it turns light golden, add the chicken liver into it."
10:17,"Add salt, coriander powder and garam masala powder (powder of mixed whole spices –Bracketed text is only for International languages)."
10:22,Mix everything well.
10:25,Add 1⁄2 cup water and cover the pan.
10:29,Let it cook on low flame for 5 minutes until the water dries up.
10:36,The stuffing is ready.
10:38,"Once it cools down, chop the chicken liver into very small pieces."
10:44,"Next, grease the idli plates using ghee or oil."
10:49,Pour some fermented batter on the idli plates.
10:53,Add 1 teaspoon of the chicken liver stuffing in it.
10:57,Then pour some more idli batter on top of it.
11:02,Repeat this step to make the rest of the idlis.
11:07,Place the idli stand in a pressure cooker and cook without a whistle.
11:12,Cook for 10 to 12 minutes on low flame.
11:17,Our barnyard millet idlis stuffed with chicken liver are ready.
11:23,"All these recipes are rich in protein,"
11:27,omega-3 fatty acids
11:29,and choline.
11:32,"These recipes are sources of vitamins like Vitamin D,"
11:38,"A,B2,"
11:40,"B3,B6,"
11:42,"B9,"
11:44,B12.
11:46,"Iron, zinc, calcium and phosphorus are also present in all these recipes."
11:54,Include these recipes in the baby’s diet for good health.
12:00,"This brings us to the end of this tutorial.Thanks for joining"
